,participant,value,quantifier,count,bin,bin_label,object,img_name,segmentation,thingsplus_id,size_norm
253,2,50.134,some,75,"(73, 76]",24,cans,fsc_6761.jpg,0.1528441373966942,can,211.96875
254,2,8.713,few,73,"(70, 73]",23,fish,fsc_6774.jpg,0.0,fish,209.3488372
255,2,26.005,a few,45,"(43, 46]",14,glasses,fsc_6785.jpg,0.1347333419421487,glasses,205.9772727
256,2,100.0,base,67,"(64, 67]",21,sheep,fsc_6847.jpg,0.4005278279958678,sheep,294.6666667
257,2,0.0,some,70,"(67, 70]",22,cups,fsc_6884.jpg,0.8360101368801653,cup,205.5555556
258,2,15.818,some,30,"(28, 31]",9,boxes,fsc_6891.jpg,0.9896290676652892,box,254.0625
259,2,58.177,some,31,"(28, 31]",9,cement bags,fsc_6895.jpg,0.8122982308884298,sandbag,262.0595238
260,2,88.472,many,65,"(64, 67]",21,books,fsc_6916.jpg,0.7460291838842975,book,229.1704545
261,2,100.0,many,70,"(67, 70]",22,comic books,fsc_6922.jpg,0.9828254132231404,comic_book,226.9021739
262,2,37.399,a few,84,"(82, 85]",27,bottle caps,fsc_6925.jpg,0.0,cap,149.4375
263,2,0.0,few,49,"(46, 49]",15,books,fsc_6932.jpg,0.711066632231405,book,229.1704545
264,2,100.0,base,57,"(55, 58]",18,straws,fsc_6947.jpg,0.5806915030991735,straw2,183.4943182
265,2,0.0,a few,78,"(76, 79]",25,eggs,fsc_6954.jpg,0.3561386234504132,egg,180.6829268
266,2,2.815,few,39,"(37, 40]",12,boxes,fsc_7070.jpg,0.8471316503099173,box,254.0625
267,2,100.0,base,36,"(34, 37]",11,chopsticks,fsc_7081.jpg,0.0006295196280991,chopsticks,199.9895833
268,2,76.542,a lot of,95,"(94, 97]",31,cassettes,fsc_7137.jpg,0.8241622546487604,cassette,200.5111111
269,2,80.295,many,92,"(91, 94]",30,apples,fsc_7144.jpg,0.3415951058884297,apple,199.8478261
270,2,100.0,base,87,"(85, 88]",28,caps,fsc_7156.jpg,0.0049877324380165,hat,233.1976744
271,2,100.0,base,24,"(22, 25]",7,bowls,fsc_7231.jpg,0.5050361570247934,bowl,224.9555556
272,2,5.898,few,40,"(37, 40]",12,pencils,fsc_7256.jpg,0.0,pencil,195.6590909
273,2,100.0,base,51,"(49, 52]",16,zebras,fsc_7303.jpg,0.0,zebra,325.2777778
274,2,100.0,base,55,"(52, 55]",17,cars,fsc_7306.jpg,0.9652876420454546,car,361.4886364
275,2,47.587,few,76,"(73, 76]",24,bottles,fsc_7322.jpg,0.5228967587809917,bottle,223.0465116
276,2,93.298,a lot of,75,"(73, 76]",24,caps,fsc_7349.jpg,0.0002663352272727,hat,233.1976744
277,2,100.0,many,87,"(85, 88]",28,cars,fsc_7422.jpg,0.5672698217975206,car,361.4886364
278,2,63.137,some,21,"(19, 22]",6,cups,fsc_7427.jpg,0.5277553589876033,cup,205.5555556
279,2,29.357,few,24,"(22, 25]",7,cars,fsc_7515.jpg,0.3348802298553719,car,361.4886364
280,2,92.895,a lot of,35,"(34, 37]",11,jeans,fsc_7528.jpg,0.0271984762396694,jeans,268.9886364
281,2,100.0,base,76,"(73, 76]",24,flower pots,fsc_7549.jpg,0.5737022210743802,,
282,2,100.0,many,87,"(85, 88]",28,pens,fsc_7585.jpg,0.0,pen,191.1309524
283,2,0.0,few,99,"(97, 100]",32,cars,fsc_7606.jpg,0.9331337164256198,car,361.4886364
284,2,87.265,a lot of,77,"(76, 79]",25,birds,fsc_762.jpg,0.418436854338843,bird,220.6153846
285,2,17.694,a lot of,19,"(16, 19]",5,ants,fsc_7649.jpg,0.240274728822314,ant,116.0111111
286,2,100.0,base,10,"(7, 10]",2,deer,fsc_7679.jpg,0.5867284349173554,deer,309.8888889
287,2,0.0,few,54,"(52, 55]",17,tomatoes,fsc_80.jpg,0.4329077350206611,tomato,194.5638298
288,2,14.477,a few,81,"(79, 82]",26,tomatoes,fsc_82.jpg,0.7879890883264463,tomato,194.5638298
289,2,23.592,a lot of,5,"(4, 7]",1,tomatoes,tqa_2354375.jpg,0.1750790934917355,tomato,194.5638298
290,2,95.308,some,7,"(4, 7]",1,glasses,tqa_2357373.jpg,0.362433819731405,glasses,205.9772727
291,2,9.517,many,6,"(4, 7]",1,sheep,tqa_2367059.jpg,0.0361893078512396,sheep,294.6666667
292,2,66.622,a few,3,"(1, 4]",0,sheep,tqa_2378801.jpg,0.3853467200413223,sheep,294.6666667
293,2,40.08,few,2,"(1, 4]",0,windows,tqa_2391218.jpg,0.0081030475206611,window,283.3977273
294,2,90.617,a few,3,"(1, 4]",0,zebras,tqa_2392711.jpg,0.0284817277892561,zebra,325.2777778
295,2,100.0,base,3,"(1, 4]",0,elephants,tqa_2394129.jpg,0.0261734891528925,elephant,375.9
296,2,37.668,a lot of,5,"(4, 7]",1,cars,tqa_2407144.jpg,0.1244350464876033,car,361.4886364
297,2,5.228,a lot of,4,"(1, 4]",0,bricks,tqa_2407293.jpg,0.0851949896694214,brick,228.5444444
298,2,95.174,a few,5,"(4, 7]",1,elephants,tqa_2410159.jpg,0.2827027376033058,elephant,375.9
299,2,0.0,a lot of,2,"(1, 4]",0,caps,tqa_2414647.jpg,0.0,hat,233.1976744
300,3,21.18,some,86,"(85, 88]",28,bottle caps,fsc_1929.jpg,0.0,cap,149.4375
301,3,100.0,many,49,"(46, 49]",15,glasses,fsc_2013.jpg,0.0,glasses,205.9772727
302,3,90.214,base,43,"(40, 43]",13,glasses,fsc_2048.jpg,0.1321022727272727,glasses,205.9772727
303,3,82.306,a few,9,"(7, 10]",2,pens,fsc_2124.jpg,0.3866461131198347,pen,191.1309524
304,3,80.965,a few,23,"(22, 25]",7,pens,fsc_2133.jpg,0.3076736828512397,pen,191.1309524
305,3,13.003,a lot of,82,"(79, 82]",26,apples,fsc_2245.jpg,0.0255762525826446,apple,199.8478261
306,3,73.592,some,27,"(25, 28]",8,camels,fsc_2305.jpg,0.0,camel,348.0729167
307,3,20.643,few,80,"(79, 82]",26,bricks,fsc_2321.jpg,0.9131989282024794,brick,228.5444444
308,3,37.265,some,25,"(22, 25]",7,bricks,fsc_2344.jpg,0.7334630036157025,brick,228.5444444
309,3,75.737,some,47,"(46, 49]",15,bricks,fsc_2391.jpg,0.9187838972107438,brick,228.5444444
310,3,44.906,few,78,"(76, 79]",25,bottles,fsc_2567.jpg,0.1856679364669421,bottle,223.0465116
311,3,100.0,base,33,"(31, 34]",10,bottles,fsc_2586.jpg,0.65306204803719,bottle,223.0465116
312,3,80.027,some,33,"(31, 34]",10,watermelon,fsc_260.jpg,0.0,watermelon,244.4895833
313,3,26.81,a few,91,"(88, 91]",29,cement bags,fsc_2648.jpg,0.7399276859504132,sandbag,262.0595238
314,3,73.056,a few,19,"(16, 19]",5,watermelon,fsc_265.jpg,0.0581337164256198,watermelon,244.4895833
315,3,40.483,some,36,"(34, 37]",11,oranges,fsc_2722.jpg,0.7363846203512396,orange,202.6477273
316,3,26.676,some,56,"(55, 58]",18,oranges,fsc_2730.jpg,0.5681656766528925,orange,202.6477273
317,3,100.0,base,32,"(31, 34]",10,oranges,fsc_2750.jpg,0.8218055914256198,orange,202.6477273
318,3,100.0,a lot of,69,"(67, 70]",22,shirts,fsc_2903.jpg,0.040378034607438,shirt,260.3977273
319,3,18.901,a few,61,"(58, 61]",19,stamps,fsc_2915.jpg,0.828423618285124,stamp1,152.4130435
320,3,100.0,base,23,"(22, 25]",7,stamps,fsc_2936.jpg,0.7652214617768595,stamp1,152.4130435
321,3,17.56,few,89,"(88, 91]",29,fish,fsc_2961.jpg,0.0,fish,209.3488372
322,3,36.327,few,20,"(19, 22]",6,strawberries,fsc_302.jpg,0.3983648631198347,strawberry,164.81707319999998
323,3,100.0,base,17,"(16, 19]",5,bread rolls,fsc_3086.jpg,0.7594831482438017,roll,195.2045455
324,3,100.0,a lot of,65,"(64, 67]",21,strawberries,fsc_310.jpg,0.626993478822314,strawberry,164.81707319999998
325,3,10.456,few,92,"(91, 94]",30,coffee beans,fsc_3131.jpg,0.0,coffee_bean,130.8125
326,3,49.598,a few,58,"(55, 58]",18,gemstones,fsc_3152.jpg,0.5180865831611571,gem,144.1555556
327,3,37.399,many,89,"(88, 91]",29,beans,fsc_3223.jpg,0.2435111053719008,bean,131.5425532
328,3,20.375,few,46,"(43, 46]",14,crayons,fsc_3239.jpg,0.0595138171487603,crayon,176.0581395
329,3,35.657,many,68,"(67, 70]",22,peas,fsc_3319.jpg,0.0867365056818181,pea,131.06976740000002
330,3,36.461,few,29,"(28, 31]",9,tomatoes,fsc_36.jpg,0.4799441503099173,tomato,194.5638298
331,3,100.0,many,45,"(43, 46]",14,gemstones,fsc_3640.jpg,0.0255923941115702,gem,144.1555556
332,3,33.244,a few,35,"(34, 37]",11,buns,fsc_3679.jpg,0.0,bun,204.1744186
333,3,100.0,base,14,"(13, 16]",4,buns,fsc_3682.jpg,0.349439888946281,bun,204.1744186
334,3,4.424,a lot of,21,"(19, 22]",6,pearls,fsc_3745.jpg,0.0,pearl,133.744186
335,3,100.0,many,72,"(70, 73]",23,potatoes,fsc_3905.jpg,0.064323992768595,potato,200.5
336,3,36.059,some,24,"(22, 25]",7,potatoes,fsc_3906.jpg,0.0,potato,200.5
337,3,71.314,some,23,"(22, 25]",7,candles,fsc_3969.jpg,0.1325542355371901,candle,208.7613636
338,3,33.512,many,42,"(40, 43]",13,candles,fsc_3971.jpg,0.0699089617768595,candle,208.7613636
339,3,98.928,base,85,"(82, 85]",27,beads,fsc_3998.jpg,0.1941906637396694,bead,136.4787234
340,3,68.633,some,97,"(94, 97]",31,beads,fsc_4038.jpg,0.6350319602272727,bead,136.4787234
341,3,29.625,a few,94,"(91, 94]",30,marbles,fsc_4083.jpg,0.9570231792355371,marble,142.1555556
342,3,24.263,a few,33,"(31, 34]",10,croissants,fsc_4228.jpg,0.0,croissant,207.4651163
343,3,23.458,some,65,"(64, 67]",21,peas,fsc_4283.jpg,0.2470380294421487,pea,131.06976740000002
344,3,30.965,many,44,"(43, 46]",14,peas,fsc_4301.jpg,0.1171471461776859,pea,131.06976740000002
345,3,100.0,base,49,"(46, 49]",15,tomatoes,fsc_4452.jpg,0.7051669034090909,tomato,194.5638298
346,3,100.0,base,15,"(13, 16]",4,swans,fsc_4508.jpg,0.0910462939049586,swan,261.8958333
347,3,81.367,a lot of,89,"(88, 91]",29,bananas,fsc_4520.jpg,0.4841893724173554,banana,221.5930233
348,3,100.0,base,54,"(52, 55]",17,kiwis,fsc_4602.jpg,0.0,kiwi,182.7045455
349,3,74.397,some,27,"(25, 28]",8,birds,fsc_4618.jpg,0.5347930655991735,bird,220.6153846
350,3,100.0,base,16,"(13, 16]",4,balls,fsc_4772.jpg,0.0,ball,208.8170732
351,3,50.0,a few,98,"(97, 100]",32,grapes,fsc_4833.jpg,0.1849334969008264,grape,153.1511628
352,3,36.863,a few,61,"(58, 61]",19,grapes,fsc_4847.jpg,0.1762493543388429,grape,153.1511628
353,3,77.212,few,15,"(13, 16]",4,watermelon,fsc_4856.jpg,0.4755536544421487,watermelon,244.4895833
354,3,41.153,some,84,"(82, 85]",27,penguins,fsc_4862.jpg,0.0,penguin,263.5357143
355,3,100.0,many,31,"(28, 31]",9,logs,fsc_4940.jpg,0.9376049199380164,log,296.86904760000004
356,3,78.552,many,84,"(82, 85]",27,peas,fsc_5508.jpg,0.9850610149793388,pea,131.06976740000002
357,3,100.0,base,67,"(64, 67]",21,beads,fsc_5641.jpg,0.4717038997933884,bead,136.4787234
358,3,30.697,some,74,"(73, 76]",24,grapes,fsc_5875.jpg,0.6060498450413223,grape,153.1511628
359,3,94.37,many,41,"(40, 43]",13,apples,fsc_6256.jpg,0.4988055268595041,apple,199.8478261
360,3,39.008,some,90,"(88, 91]",29,apples,fsc_6265.jpg,0.971510201446281,apple,199.8478261
361,3,10.456,few,58,"(55, 58]",18,pills,fsc_6302.jpg,0.0,pill,130.8658537
362,3,23.324,few,72,"(70, 73]",23,glasses,fsc_6547.jpg,0.1037981017561983,glasses,205.9772727
363,3,100.0,many,59,"(58, 61]",19,pens,fsc_6625.jpg,0.0,pen,191.1309524
364,3,31.099,few,98,"(97, 100]",32,comic books,fsc_6736.jpg,0.844896048553719,comic_book,226.9021739
365,3,100.0,a lot of,40,"(37, 40]",12,cars,fsc_6902.jpg,0.181003034607438,car,361.4886364
366,3,100.0,a lot of,53,"(52, 55]",17,caps,fsc_6907.jpg,0.0,hat,233.1976744
367,3,71.984,a few,19,"(16, 19]",5,cups,fsc_6933.jpg,0.1104806947314049,cup,205.5555556
368,3,84.987,many,93,"(91, 94]",30,coins,fsc_6941.jpg,0.0,coin,146.32291669999998
369,3,100.0,a lot of,64,"(61, 64]",20,straws,fsc_6987.jpg,0.0,straw2,183.4943182
370,3,33.78,some,90,"(88, 91]",29,glasses,fsc_6993.jpg,0.1083015883264462,glasses,205.9772727
371,3,26.005,a few,92,"(91, 94]",30,birds,fsc_7049.jpg,0.5920632102272727,bird,220.6153846
372,3,100.0,base,25,"(22, 25]",7,comic books,fsc_7080.jpg,0.6201898243801653,comic_book,226.9021739
373,3,100.0,base,67,"(64, 67]",21,chairs,fsc_7148.jpg,0.973802298553719,chair,290.0
374,3,100.0,many,67,"(64, 67]",21,eggs,fsc_7188.jpg,0.8026536673553719,egg,180.6829268
375,3,100.0,many,43,"(40, 43]",13,cassettes,fsc_7191.jpg,0.913045583677686,cassette,200.5111111
376,3,100.0,many,26,"(25, 28]",8,eggs,fsc_7277.jpg,0.3480113636363636,egg,180.6829268
377,3,100.0,base,73,"(70, 73]",23,shoes,fsc_7313.jpg,0.1334178073347107,shoe,224.4347826
378,3,100.0,many,56,"(55, 58]",18,cars,fsc_7336.jpg,0.4295825800619834,car,361.4886364
379,3,32.038,some,21,"(19, 22]",6,boxes of cereal,fsc_7337.jpg,0.9888542742768596,,
380,3,84.182,some,44,"(43, 46]",14,ants,fsc_736.jpg,0.0,ant,116.0111111
381,3,90.08,many,13,"(10, 13]",3,bowls,fsc_7404.jpg,0.7660366089876033,bowl,224.9555556
382,3,100.0,base,60,"(58, 61]",19,ants,fsc_745.jpg,0.289530604338843,ant,116.0111111
383,3,45.979,a lot of,36,"(34, 37]",11,elephants,fsc_7474.jpg,0.2593943698347107,elephant,375.9
384,3,82.574,many,75,"(73, 76]",24,people,fsc_7496.jpg,0.8006924715909091,man,313.97560980000003
385,3,100.0,many,35,"(34, 37]",11,skateboards,fsc_7507.jpg,0.2069908961776859,skateboard,262.7659574
386,3,27.614,some,34,"(31, 34]",10,cassettes,fsc_7513.jpg,0.9854403409090908,cassette,200.5111111
387,3,100.0,some,34,"(31, 34]",10,bowls,fsc_7516.jpg,0.4041758135330578,bowl,224.9555556
388,3,57.239,some,54,"(52, 55]",17,cassettes,fsc_7674.jpg,0.7795228564049587,cassette,200.5111111
389,3,100.0,base,30,"(28, 31]",9,lego pieces,fsc_7700.jpg,0.2405007102272727,lego,150.5384615
390,3,100.0,base,61,"(58, 61]",19,bricks,fsc_803.jpg,0.562669486053719,brick,228.5444444
391,3,89.544,some,51,"(49, 52]",16,bottle caps,fsc_812.jpg,0.0131149922520661,cap,149.4375
392,3,100.0,base,85,"(82, 85]",27,comic books,fsc_911.jpg,0.349480242768595,comic_book,226.9021739
393,3,39.142,some,86,"(85, 88]",28,birds,fsc_955.jpg,0.9695005810950412,bird,220.6153846
394,3,0.0,a lot of,6,"(4, 7]",1,deer,tqa_2335330.jpg,0.0001210614669421,deer,309.8888889
395,3,72.118,some,5,"(4, 7]",1,towels,tqa_2369655.jpg,0.0186434659090909,towel,266.8369565
396,3,7.105,a lot of,4,"(1, 4]",0,boats,tqa_2370691.jpg,0.0098947572314049,boat,374.5444444
397,3,40.483,many,13,"(10, 13]",3,people,tqa_2394789.jpg,0.0090069731404958,man,313.97560980000003
398,3,11.662,a lot of,4,"(1, 4]",0,horses,tqa_2395136.jpg,0.1207547778925619,horse,341.82608700000003
399,3,74.397,a lot of,5,"(4, 7]",1,plates,tqa_2402299.jpg,0.5688759039256198,plate,229.25
400,4,100.0,base,82,"(79, 82]",26,buffaloes,fsc_1087.jpg,0.0848156637396694,bison,333.893617
401,4,0.0,a few,94,"(91, 94]",30,bottle caps,fsc_1902.jpg,0.7545761234504132,cap,149.4375
402,4,100.0,base,96,"(94, 97]",31,bottle caps,fsc_1965.jpg,0.0105000645661157,cap,149.4375
403,4,0.0,few,50,"(49, 52]",16,cows,fsc_2065.jpg,0.334153861053719,cow,330.67857139999995
404,4,2.145,many,11,"(10, 13]",3,balls,fsc_207.jpg,0.0240266658057851,ball,208.8170732
405,4,0.0,a few,57,"(55, 58]",18,apples,fsc_2265.jpg,0.9498401988636364,apple,199.8478261
406,4,100.0,many,28,"(25, 28]",8,cups,fsc_2439.jpg,0.7529942536157025,cup,205.5555556
407,4,100.0,base,23,"(22, 25]",7,cups,fsc_2444.jpg,0.7015673424586777,cup,205.5555556
408,4,0.134,a few,56,"(55, 58]",18,windows,fsc_2478.jpg,0.2049732050619834,window,283.3977273
409,4,100.0,base,44,"(43, 46]",14,spoons,fsc_2525.jpg,0.7879648760330579,spoon,189.7738095
410,4,100.0,base,24,"(22, 25]",7,spoons,fsc_2537.jpg,0.9439727530991736,spoon,189.7738095
411,4,9.115,a few,73,"(70, 73]",23,bottles,fsc_2550.jpg,0.462890625,bottle,223.0465116
412,4,0.0,few,28,"(25, 28]",8,deer,fsc_2612.jpg,0.4120528796487603,deer,309.8888889
413,4,98.257,many,46,"(43, 46]",14,cement bags,fsc_2624.jpg,0.0009604209710743,sandbag,262.0595238
414,4,0.0,few,72,"(70, 73]",23,oranges,fsc_2699.jpg,0.6763381327479339,orange,202.6477273
415,4,90.214,some,26,"(25, 28]",8,chairs,fsc_2808.jpg,0.1714391787190082,chair,290.0
416,4,4.826,few,45,"(43, 46]",14,chairs,fsc_2809.jpg,0.9834226497933884,chair,290.0
417,4,0.0,few,85,"(82, 85]",27,chairs,fsc_2862.jpg,0.6133700284090909,chair,290.0
418,4,93.834,some,10,"(7, 10]",2,chairs,fsc_2872.jpg,0.1593733858471074,chair,290.0
419,4,0.0,many,14,"(13, 16]",4,stamps,fsc_2910.jpg,0.7833564695247934,stamp1,152.4130435
420,4,100.0,many,49,"(46, 49]",15,stamps,fsc_2927.jpg,0.5741138300619835,stamp1,152.4130435
421,4,100.0,base,63,"(61, 64]",20,jeans,fsc_2984.jpg,0.0703447830578512,jeans,268.9886364
422,4,73.19,a lot of,11,"(10, 13]",3,hot-air balloons,fsc_3.jpg,0.0146726497933884,hot-air_balloon,204.0735294
423,4,100.0,some,47,"(46, 49]",15,nuts,fsc_3154.jpg,0.0852918388429752,nut,146.8372093
424,4,8.311,many,52,"(49, 52]",16,beans,fsc_3225.jpg,0.363111763946281,bean,131.5425532
425,4,86.595,many,92,"(91, 94]",30,peas,fsc_3314.jpg,0.1474770790289256,pea,131.06976740000002
426,4,3.887,a few,27,"(25, 28]",8,onion rings,fsc_3349.jpg,0.7721300361570248,calamari,177.0795455
427,4,14.209,a few,28,"(25, 28]",8,packets of noodles,fsc_3444.jpg,0.4415676652892562,,
428,4,100.0,base,96,"(94, 97]",31,beans,fsc_3498.jpg,0.5665515237603306,bean,131.5425532
429,4,3.619,few,35,"(34, 37]",11,gemstones,fsc_3632.jpg,0.0,gem,144.1555556
430,4,38.606,a lot of,65,"(64, 67]",21,nuts,fsc_3653.jpg,0.4031992510330578,nut,146.8372093
431,4,95.442,many,36,"(34, 37]",11,toilet paper rolls,fsc_3670.jpg,0.4279684271694214,toilet_paper,216.75
432,4,100.0,base,50,"(49, 52]",16,pearls,fsc_3756.jpg,0.2226401084710743,pearl,133.744186
433,4,100.0,a lot of,72,"(70, 73]",23,candles,fsc_3943.jpg,0.1456934400826446,candle,208.7613636
434,4,92.627,many,80,"(79, 82]",26,beads,fsc_4047.jpg,0.2125435821280991,bead,136.4787234
435,4,0.0,some,44,"(43, 46]",14,oysters,fsc_4104.jpg,0.0,oyster,177.4555556
436,4,92.493,few,36,"(34, 37]",11,tiles,fsc_4136.jpg,0.9906298424586776,tile,224.46052630000003
437,4,7.775,few,16,"(13, 16]",4,macarons,fsc_4153.jpg,0.0518950154958677,,
438,4,73.861,a few,24,"(22, 25]",7,biscuits,fsc_4212.jpg,0.0,biscuit,190.0729167
439,4,97.989,a few,27,"(25, 28]",8,peas,fsc_4287.jpg,0.2415579803719008,pea,131.06976740000002
440,4,20.777,a lot of,25,"(22, 25]",7,peas,fsc_4290.jpg,0.2261912448347107,pea,131.06976740000002
441,4,0.0,some,37,"(34, 37]",11,birds,fsc_441.jpg,0.1095929106404958,bird,220.6153846
442,4,99.196,many,21,"(19, 22]",6,skis,fsc_4502.jpg,0.536431430785124,ski,280.0568182
443,4,0.0,few,89,"(88, 91]",29,goats,fsc_4504.jpg,0.0,goat,286.5795455
444,4,100.0,base,40,"(37, 40]",12,balls,fsc_4770.jpg,0.0,ball,208.8170732
445,4,100.0,a lot of,80,"(79, 82]",26,grapes,fsc_4797.jpg,0.2953092716942149,grape,153.1511628
446,4,92.761,some,74,"(73, 76]",24,strawberries,fsc_4930.jpg,0.9418582128099172,strawberry,164.81707319999998
447,4,100.0,some,79,"(76, 79]",25,birds,fsc_4976.jpg,0.5960985924586777,bird,220.6153846
448,4,100.0,base,11,"(10, 13]",3,birds,fsc_5013.jpg,0.2671342329545454,bird,220.6153846
449,4,100.0,base,26,"(25, 28]",8,macarons,fsc_5401.jpg,0.0,,
450,4,15.013,some,89,"(88, 91]",29,peas,fsc_5513.jpg,0.3203770661157025,pea,131.06976740000002
451,4,13.271,many,13,"(10, 13]",3,gemstones,fsc_5521.jpg,0.0121545712809917,gem,144.1555556
452,4,0.0,a few,78,"(76, 79]",25,pearls,fsc_5537.jpg,0.0,pearl,133.744186
453,4,0.0,few,51,"(49, 52]",16,marbles,fsc_5577.jpg,0.7023824896694215,marble,142.1555556
454,4,93.566,base,91,"(88, 91]",29,coffee beans,fsc_5675.jpg,0.3711986699380165,coffee_bean,130.8125
455,4,0.0,a few,82,"(79, 82]",26,beads,fsc_5758.jpg,0.0636218362603305,bead,136.4787234
456,4,100.0,base,71,"(70, 73]",23,nuts,fsc_5796.jpg,0.1520612732438016,nut,146.8372093
457,4,10.992,a lot of,18,"(16, 19]",5,strawberries,fsc_5837.jpg,0.5385943956611571,strawberry,164.81707319999998
458,4,93.432,a lot of,57,"(55, 58]",18,strawberries,fsc_5845.jpg,0.6672181689049587,strawberry,164.81707319999998
459,4,0.0,few,95,"(94, 97]",31,strawberries,fsc_5853.jpg,0.6311741348140496,strawberry,164.81707319999998
460,4,100.0,many,78,"(76, 79]",25,strawberries,fsc_5856.jpg,0.4136186079545454,strawberry,164.81707319999998
461,4,4.424,a few,84,"(82, 85]",27,grapes,fsc_5888.jpg,0.0,grape,153.1511628
462,4,0.67,a few,31,"(28, 31]",9,boats,fsc_5945.jpg,0.174635201446281,boat,374.5444444
463,4,100.0,some,20,"(19, 22]",6,bread rolls,fsc_5972.jpg,0.4784591296487603,roll,195.2045455
464,4,0.0,few,98,"(97, 100]",32,birds,fsc_6075.jpg,0.5635814824380165,bird,220.6153846
465,4,100.0,a lot of,31,"(28, 31]",9,cars,fsc_6126.jpg,0.563436208677686,car,361.4886364
466,4,100.0,base,74,"(73, 76]",24,birds,fsc_6142.jpg,0.1996384297520661,bird,220.6153846
467,4,0.0,few,69,"(67, 70]",22,birds,fsc_6558.jpg,0.2059901213842975,bird,220.6153846
468,4,100.0,many,92,"(91, 94]",30,birds,fsc_669.jpg,0.87916451446281,bird,220.6153846
469,4,0.0,a few,23,"(22, 25]",7,birds,fsc_6702.jpg,0.1242978434917355,bird,220.6153846
470,4,100.0,base,59,"(58, 61]",19,bowls,fsc_6724.jpg,0.2702818310950413,bowl,224.9555556
471,4,12.198,few,52,"(49, 52]",16,cups,fsc_6768.jpg,0.0861796229338843,cup,205.5555556
472,4,0.0,a few,62,"(61, 64]",20,caps,fsc_6793.jpg,0.0,hat,233.1976744
473,4,0.0,few,70,"(67, 70]",22,bottles,fsc_6914.jpg,0.7314775955578512,bottle,223.0465116
474,4,100.0,many,94,"(91, 94]",30,straws,fsc_7018.jpg,0.4343039772727273,straw2,183.4943182
475,4,18.097,a few,46,"(43, 46]",14,caps,fsc_7138.jpg,0.0011056947314049,hat,233.1976744
476,4,100.0,few,33,"(31, 34]",10,fish,fsc_7218.jpg,0.3334274922520661,fish,209.3488372
477,4,97.185,base,75,"(73, 76]",24,windows,fsc_722.jpg,0.4622772469008264,window,283.3977273
478,4,1.475,few,15,"(13, 16]",4,windows,fsc_724.jpg,0.2413884943181818,window,283.3977273
479,4,100.0,base,33,"(31, 34]",10,chairs,fsc_7257.jpg,0.8849270402892562,chair,290.0
480,4,0.268,a few,36,"(34, 37]",11,windows,fsc_7268.jpg,0.1103838455578512,window,283.3977273
481,4,100.0,many,81,"(79, 82]",26,boxes,fsc_7291.jpg,0.7875451962809917,box,254.0625
482,4,100.0,some,9,"(7, 10]",2,cassettes,fsc_730.jpg,0.4102773114669421,cassette,200.5111111
483,4,2.413,a few,62,"(61, 64]",20,plates,fsc_7372.jpg,0.6398502066115702,plate,229.25
484,4,90.617,a lot of,36,"(34, 37]",11,spoons,fsc_7374.jpg,0.799506069214876,spoon,189.7738095
485,4,100.0,some,18,"(16, 19]",5,flower pots,fsc_7487.jpg,0.5476497933884298,,
486,4,0.0,a few,76,"(73, 76]",24,coins,fsc_7492.jpg,0.0,coin,146.32291669999998
487,4,100.0,some,52,"(49, 52]",16,stamps,fsc_7564.jpg,0.58424263946281,stamp1,152.4130435
488,4,100.0,many,99,"(97, 100]",32,books,fsc_7566.jpg,0.9362571022727272,book,229.1704545
489,4,0.0,few,34,"(31, 34]",10,boxes of cereal,fsc_7641.jpg,0.9508571151859504,,
490,4,100.0,many,43,"(40, 43]",13,camels,fsc_7691.jpg,0.3986150568181818,camel,348.0729167
491,4,13.673,a few,60,"(58, 61]",19,comic books,fsc_7694.jpg,0.5103225077479339,comic_book,226.9021739
492,4,100.0,a lot of,87,"(85, 88]",28,bottle caps,fsc_828.jpg,0.0,cap,149.4375
493,4,100.0,many,80,"(79, 82]",26,bottle caps,fsc_834.jpg,0.0,cap,149.4375
494,4,0.0,a few,97,"(94, 97]",31,books,fsc_859.jpg,0.4784510588842975,book,229.1704545
495,4,100.0,a lot of,57,"(55, 58]",18,plates,fsc_887.jpg,0.4724302685950413,plate,229.25
496,4,97.453,some,20,"(19, 22]",6,watches,fsc_995.jpg,0.4380326704545454,watch,183.7934783
497,4,0.0,a lot of,6,"(4, 7]",1,bananas,tqa_2320499.jpg,0.0976078254132231,banana,221.5930233
498,4,99.732,some,4,"(1, 4]",0,books,tqa_2335844.jpg,0.2213084323347107,book,229.1704545
499,4,0.0,a lot of,2,"(1, 4]",0,apples,tqa_2382276.jpg,0.0910462939049586,apple,199.8478261
500,5,17.962,a lot of,9,"(7, 10]",2,buffaloes,fsc_1074.jpg,0.3844105113636363,bison,333.893617
501,5,100.0,some,40,"(37, 40]",12,bottle caps,fsc_1979.jpg,0.9389688791322314,cap,149.4375
502,5,43.7,a lot of,24,"(22, 25]",7,bottle caps,fsc_1996.jpg,0.4710663094008264,cap,149.4375
